doc,topic1,topic2,topic3,topic4,topic5,topic6,catogory
346,0.080774663,0.015050758,0.019905971,0.636109015,0.027446841,0.220712752,4
347,0.78477225,0.030614935,0.040490985,0.052982301,0.055829962,0.035309567,1
348,0.607275821,0.011532874,0.015253255,0.019958826,0.098943133,0.247036091,2
349,0.627077425,0.013661679,0.294947638,0.023642944,0.024913691,0.015756623,1
350,0.484287559,0.40178679,0.024987225,0.032695689,0.034452997,0.021789741,1
351,0.574092715,0.01250734,0.27002613,0.106139926,0.022808616,0.014425272,1
352,0.26537243,0.006779241,0.054764049,0.011732176,0.653533303,0.007818801,5
353,0.262532143,0.606874381,0.028642966,0.037479212,0.039493622,0.024977676,2
354,0.06945692,0.431507552,0.007577938,0.048622787,0.436226575,0.006608229,2
355,0.78477225,0.030614935,0.040490985,0.052982301,0.055829962,0.035309567,1
356,0.207147518,0.038597836,0.572552782,0.066797534,0.070387728,0.044516602,0
357,0.627077425,0.013661679,0.018068791,0.300521791,0.024913691,0.015756623,1
358,0.217717963,0.089444445,0.015253255,0.019958826,0.644324134,0.013301376,5
359,0.602532788,0.087607542,0.001690132,0.002211531,0.192255615,0.113702393,1
360,0.207147518,0.038597836,0.051049085,0.327549382,0.331139576,0.044516602,0
361,0.934282556,0.009347936,0.01236348,0.016177567,0.017047069,0.010781391,1
362,0.165374639,0.102644601,0.233581903,0.263040273,0.234119973,0.001238611,2
363,0.106588486,0.543391176,0.011629092,0.074616456,0.253633812,0.010140978,2
364,0.430331744,0.000887255,0.001173473,0.013523373,0.445169856,0.108914299,5
365,0.035901865,0.849848665,0.002515274,0.041834267,0.067706522,0.002193408,2
366,0.047188652,0.00879267,0.071028926,0.015216622,0.194233978,0.663539152,3
367,0.37112725,0.444259935,0.040490985,0.052982301,0.055829962,0.035309567,0
368,0.116428937,0.68798365,0.13868399,0.001676139,0.054110236,0.001117047,2
369,0.262532143,0.021656735,0.613860611,0.037479212,0.039493622,0.024977676,5
370,0.149445705,0.001015018,0.001342452,0.001756593,0.790413076,0.056027157,5
371,0.328285671,0.038479059,0.00656196,0.0085863,0.009047791,0.609039219,3
372,0.143482466,0.000892605,0.206203536,0.110086325,0.116199439,0.423135629,3
373,0.48959803,0.097002025,0.016542074,0.359623982,0.022808616,0.014425272,0
374,0.207147518,0.038597836,0.051049085,0.066797534,0.331139576,0.305268451,0
375,0.207147518,0.299349685,0.051049085,0.327549382,0.070387728,0.044516602,0
376,0.583102643,0.001311872,0.152397454,0.13520773,0.126467261,0.00151304,5
377,0.207147518,0.038597836,0.051049085,0.588301231,0.070387728,0.044516602,0
378,0.164304751,0.237437435,0.040490985,0.4666273,0.055829962,0.035309567,4
379,0.429473291,0.469495775,0.022159036,0.028995015,0.030553422,0.019323461,2
380,0.739550315,0.018892656,0.024987225,0.032695689,0.162084375,0.021789741,1
381,0.271356479,0.002911871,0.062865594,0.103396601,0.044653065,0.514816389,3
382,0.821657493,0.025368217,0.033551732,0.043902314,0.04626195,0.029258294,0
383,0.06189482,0.401090732,0.015253255,0.019958826,0.488500991,0.013301376,2
384,0.484287559,0.018892656,0.407881358,0.032695689,0.034452997,0.021789741,1
385,0.38250039,0.004800547,0.038779764,0.073169065,0.495213549,0.005536684,3
386,0.567429054,0.005317939,0.042959359,0.116980971,0.261179262,0.006133416,4
387,0.903956272,0.013661679,0.018068791,0.023642944,0.024913691,0.015756623,1
388,0.350198578,0.475126425,0.11036174,0.023642944,0.024913691,0.015756623,2
389,0.651790613,0.17853351,0.110829527,0.008884073,0.009361569,0.040600708,1
390,0.89140691,0.002283104,0.003019608,0.096493663,0.00416351,0.002633205,0
391,0.660221219,0.009978061,0.28282834,0.017268062,0.018196176,0.011508141,1
392,0.257905629,0.013661679,0.202654689,0.115935893,0.394085487,0.015756623,2
393,0.467899367,0.038597836,0.311800933,0.066797534,0.070387728,0.044516602,1
394,0.295629535,0.32317916,0.093164827,0.019958826,0.021031561,0.247036091,2
395,0.650279763,0.025368217,0.033551732,0.215280044,0.04626195,0.029258294,1
396,0.113319654,0.388253891,0.01236348,0.458234514,0.017047069,0.010781391,4
397,0.280021774,0.508280679,0.007033449,0.009203241,0.009697892,0.185762965,2
398,0.139806392,0.011532874,0.015253255,0.175781969,0.488500991,0.169124519,5
399,0.207147518,0.038597836,0.311800933,0.327549382,0.070387728,0.044516602,0
400,0.073319731,0.013661679,0.018068791,0.854279486,0.024913691,0.015756623,4
401,0.341335763,0.137859267,0.008573504,0.011218397,0.493536672,0.007476397,5
402,0.2134258,0.098885467,0.445916382,0.196518305,0.008479375,0.036774671,4
403,0.373541106,0.011532874,0.015253255,0.019958826,0.566412563,0.013301376,5
404,0.37112725,0.030614935,0.454135984,0.052982301,0.055829962,0.035309567,0
405,0.207147518,0.038597836,0.051049085,0.066797534,0.070387728,0.566020299,0
406,0.351873594,0.005317939,0.007033449,0.009203241,0.620438361,0.006133416,5
407,0.475496751,0.068681592,0.331531697,0.114675804,0.005889409,0.003724747,1
408,0.728651216,0.038597836,0.051049085,0.066797534,0.070387728,0.044516602,1
409,0.728651216,0.038597836,0.051049085,0.066797534,0.070387728,0.044516602,1
410,0.467899367,0.038597836,0.051049085,0.327549382,0.070387728,0.044516602,1
411,0.207147518,0.299349685,0.051049085,0.066797534,0.331139576,0.044516602,0
412,0.26537243,0.327364518,0.008966152,0.057530073,0.332948027,0.007818801,2
413,0.058194268,0.069661771,0.006349152,0.008307841,0.560074774,0.297412194,5
414,0.307524305,0.025368217,0.033551732,0.043902314,0.560395137,0.029258294,5
415,0.207147518,0.038597836,0.051049085,0.327549382,0.331139576,0.044516602,0
416,0.242157821,0.002801646,0.003705428,0.459092334,0.118670083,0.173572687,4
417,0.385805726,0.015050758,0.019905971,0.534431994,0.027446841,0.017358709,4
418,0.297543462,0.006482363,0.008573504,0.668102918,0.011821357,0.007476397,4
419,0.728651216,0.038597836,0.051049085,0.066797534,0.070387728,0.044516602,4
420,0.728651216,0.038597836,0.051049085,0.066797534,0.070387728,0.044516602,1
421,0.207147518,0.038597836,0.051049085,0.066797534,0.591891425,0.044516602,0
422,0.26537243,0.006779241,0.695934602,0.011732176,0.01236275,0.007818801,0
423,0.217717963,0.011532874,0.015253255,0.721162971,0.021031561,0.013301376,4
424,0.484287559,0.018892656,0.28024998,0.032695689,0.162084375,0.021789741,2
425,0.403587656,0.00879267,0.011629092,0.015216622,0.550632982,0.010140978,2
426,0.48959803,0.01250734,0.354520815,0.021645241,0.022808616,0.098919957,0
427,0.467899367,0.038597836,0.051049085,0.066797534,0.070387728,0.305268451,4
428,0.356656181,0.274155412,0.024987225,0.032695689,0.289715753,0.021789741,2
429,0.442491527,0.013661679,0.11036174,0.39281474,0.024913691,0.015756623,4
430,0.244095864,0.005317939,0.114811179,0.404388251,0.045623802,0.185762965,1
431,0.78477225,0.030614935,0.040490985,0.052982301,0.055829962,0.035309567,1
432,0.164304751,0.030614935,0.247313485,0.4666273,0.055829962,0.035309567,4
433,0.344187822,0.068192504,0.011629092,0.252815958,0.134834144,0.18834048,0
434,0.592813353,0.009978061,0.013196876,0.286899527,0.085604042,0.011508141,1
435,0.44885149,0.002089716,0.002763836,0.497722044,0.046162751,0.002410162,4
436,0.356968224,0.556354001,0.008966152,0.057530073,0.01236275,0.007818801,2
437,0.510231882,0.004018594,0.005314949,0.006954591,0.27880884,0.194671144,5
438,0.053550424,0.009978061,0.350236206,0.017268062,0.490051238,0.078916007,5
439,0.073319731,0.013661679,0.018068791,0.854279486,0.024913691,0.015756623,4
440,0.467899367,0.038597836,0.051049085,0.066797534,0.331139576,0.044516602,0
441,0.494361914,0.006779241,0.008966152,0.423913246,0.058160647,0.007818801,4
442,0.821657493,0.025368217,0.033551732,0.043902314,0.04626195,0.029258294,1
443,0.307524305,0.539501405,0.033551732,0.043902314,0.04626195,0.029258294,2
444,0.55798865,0.001089742,0.089783714,0.13439956,0.215481486,0.001256848,5
445,0.207147518,0.038597836,0.051049085,0.066797534,0.070387728,0.566020299,2
446,0.207147518,0.038597836,0.051049085,0.327549382,0.331139576,0.044516602,0
447,0.478902034,0.368123676,0.033551732,0.043902314,0.04626195,0.029258294,2
448,0.585026942,0.004374904,0.005786202,0.391788024,0.007978156,0.005045772,4
449,0.207147518,0.038597836,0.051049085,0.588301231,0.070387728,0.044516602,4
450,0.728651216,0.038597836,0.051049085,0.066797534,0.070387728,0.044516602,4
451,0.467899367,0.038597836,0.051049085,0.066797534,0.070387728,0.305268451,1
452,0.792513811,0.015050758,0.019905971,0.026046888,0.129123862,0.017358709,2
453,0.236113974,0.350486082,0.185531445,0.106139926,0.107303302,0.014425272,2
454,0.307524305,0.025368217,0.033551732,0.043902314,0.560395137,0.029258294,5
455,0.46691766,0.379506287,0.010394257,0.013600846,0.12051679,0.009064159,4
456,0.597860656,0.002970302,0.003928489,0.005140413,0.02548289,0.364617251,1
457,0.743082086,0.01250734,0.016542074,0.021645241,0.191797987,0.014425272,4
458,0.207147518,0.299349685,0.051049085,0.327549382,0.070387728,0.044516602,0
459,0.707942084,0.08297939,0.014150748,0.0185162,0.019511398,0.15690018,0
460,0.207147518,0.038597836,0.311800933,0.327549382,0.070387728,0.044516602,0
461,0.06189482,0.011532874,0.560634256,0.331605113,0.021031561,0.013301376,5
462,0.207147518,0.299349685,0.051049085,0.066797534,0.331139576,0.044516602,0
463,0.467899367,0.038597836,0.051049085,0.066797534,0.331139576,0.044516602,0
464,0.380958768,0.288646298,0.010977056,0.014363437,0.295482061,0.00957238,2
465,0.650279763,0.025368217,0.033551732,0.043902314,0.04626195,0.200636023,4
466,0.036382947,0.052577138,0.100561945,0.790296419,0.01236275,0.007818801,4
467,0.443377648,0.15871011,0.261949068,0.063330918,0.064025074,0.008607182,2
468,0.574092715,0.01250734,0.016542074,0.021645241,0.360787358,0.014425272,5
469,0.827576772,0.01250734,0.016542074,0.021645241,0.022808616,0.098919957,2
470,0.136146576,0.025368217,0.033551732,0.043902314,0.731772867,0.029258294,5
471,0.187254005,0.000733397,0.595514844,0.065678245,0.135110029,0.015709481,0
472,0.207147518,0.038597836,0.051049085,0.327549382,0.070387728,0.305268451,0
473,0.350581097,0.008203734,0.134419646,0.07354314,0.096510914,0.336741469,0
474,0.050168662,0.009347936,0.01236348,0.900291461,0.017047069,0.010781391,4
475,0.57794975,0.237437435,0.040490985,0.052982301,0.055829962,0.035309567,4
476,0.027550623,0.143853511,0.006789529,0.078244072,0.633601559,0.109960707,5
477,0.467899367,0.038597836,0.051049085,0.327549382,0.070387728,0.044516602,0
478,0.149205985,0.003811637,0.545789665,0.212595834,0.084200748,0.004396131,2
479,0.073319731,0.567419374,0.11036174,0.115935893,0.11720664,0.015756623,2
480,0.467899367,0.038597836,0.311800933,0.066797534,0.070387728,0.044516602,1
481,0.180084211,0.678775096,0.004008933,0.046199854,0.087435975,0.003495931,2
482,0.14067549,0.604008876,0.122179874,0.13206315,0.000657055,0.000415554,0
483,0.467899367,0.038597836,0.311800933,0.066797534,0.070387728,0.044516602,1
484,0.451452678,0.011532874,0.015253255,0.487428256,0.021031561,0.013301376,1
485,0.203102546,0.016754284,0.5880859,0.142180388,0.030553422,0.019323461,4
486,0.467899367,0.299349685,0.051049085,0.066797534,0.070387728,0.044516602,0
487,0.360732727,0.167136421,0.063486724,0.066693313,0.332886656,0.009064159,5
488,0.78477225,0.030614935,0.040490985,0.052982301,0.055829962,0.035309567,4
489,0.207147518,0.038597836,0.051049085,0.066797534,0.591891425,0.044516602,5
490,0.627077425,0.198247577,0.11036174,0.023642944,0.024913691,0.015756623,1
491,0.467899367,0.038597836,0.311800933,0.066797534,0.070387728,0.044516602,1
492,0.390589755,0.077385927,0.013196876,0.421715259,0.018196176,0.078916007,4
493,0.038406068,0.001185766,0.009578851,0.154252917,0.795208801,0.001367597,5
494,0.422182684,0.002248424,0.002973742,0.338059561,0.004100268,0.23043532,1
495,0.664204494,0.003811637,0.00504123,0.006596431,0.006950972,0.313395236,3
496,0.728651216,0.038597836,0.051049085,0.066797534,0.070387728,0.044516602,1
497,0.136146576,0.025368217,0.033551732,0.386657773,0.389017408,0.029258294,4
498,0.324889443,0.400784949,0.010977056,0.014363437,0.239412735,0.00957238,5
499,0.238377638,0.071299728,0.31500646,0.09520538,0.267882092,0.012228702,3
500,0.537827478,0.09784386,0.066774445,0.01999159,0.274845609,0.002717018,1
501,0.467899367,0.038597836,0.051049085,0.066797534,0.070387728,0.305268451,1
502,0.842965766,0.092517436,0.004366594,0.005713671,0.05062871,0.003807824,1
503,0.574092715,0.01250734,0.016542074,0.021645241,0.191797987,0.183414643,3
504,0.207147518,0.299349685,0.051049085,0.327549382,0.070387728,0.044516602,0
505,0.275722645,0.000931943,0.139741037,0.001612823,0.064657898,0.517333654,3
506,0.459041085,0.080023537,0.119528675,0.101401878,0.120959462,0.119045363,5
507,0.664785709,0.002911871,0.062865594,0.201753908,0.005310142,0.062372775,1
508,0.036007257,0.002970302,0.003928489,0.667324775,0.005416697,0.28435248,4
509,0.451452678,0.245267588,0.171076398,0.097870398,0.021031561,0.013301376,0
510,0.709141935,0.204037295,0.004366594,0.005713671,0.072932681,0.003807824,0
511,0.207147518,0.299349685,0.051049085,0.327549382,0.070387728,0.044516602,0
512,0.173776637,0.006779241,0.421147222,0.057530073,0.103958543,0.236808284,2
513,0.795394303,0.011163752,0.001903791,0.002491104,0.187386877,0.001660173,1
514,0.064466314,0.005317939,0.007033449,0.907350991,0.009697892,0.006133416,4
515,0.467899367,0.038597836,0.051049085,0.066797534,0.331139576,0.044516602,1
516,0.929230609,0.039813512,0.006789529,0.008884073,0.009361569,0.005920709,1
517,0.555140965,0.021656735,0.028642966,0.330088035,0.039493622,0.024977676,1
518,0.882214782,0.016754284,0.022159036,0.028995015,0.030553422,0.019323461,1
519,0.346541513,0.010699276,0.014150748,0.0185162,0.597752312,0.012339951,5
520,0.867181693,0.018892656,0.024987225,0.032695689,0.034452997,0.021789741,4
521,0.350198578,0.013661679,0.018068791,0.023642944,0.578671385,0.015756623,5
522,0.852502313,0.010699276,0.014150748,0.0185162,0.091791512,0.012339951,1
523,0.78477225,0.030614935,0.040490985,0.052982301,0.055829962,0.035309567,1
524,0.655844037,0.129939657,0.022159036,0.142180388,0.030553422,0.019323461,2
525,0.620691114,0.000876744,0.001159573,0.279895489,0.013444728,0.083932352,4
526,0.815165563,0.001300348,0.159843337,0.019819665,0.002371338,0.001499749,1
527,0.395337389,0.029491636,0.181173405,0.003517163,0.388136427,0.002343981,5
528,0.570632442,0.022512416,0.001400053,0.144857608,0.223620175,0.036977306,1
529,0.685187393,0.011532874,0.171076398,0.019958826,0.021031561,0.091212948,1
530,0.57794975,0.030614935,0.040490985,0.2598048,0.055829962,0.035309567,4
531,0.207147518,0.299349685,0.051049085,0.066797534,0.331139576,0.044516602,1
532,0.929852683,0.009978061,0.013196876,0.017268062,0.018196176,0.011508141,1
533,0.611918937,0.146524034,0.024987225,0.032695689,0.162084375,0.021789741,0
534,0.467899367,0.038597836,0.051049085,0.327549382,0.070387728,0.044516602,1
535,0.101393426,0.018892656,0.024987225,0.670852578,0.162084375,0.021789741,4
536,0.36605312,0.016803098,0.290966933,0.025471672,0.260256775,0.040448402,5
537,0.140883033,0.007462803,0.009870223,0.113746687,0.568182764,0.15985449,5
538,0.244837705,0.098885467,0.006149713,0.636284974,0.008479375,0.005362766,4
539,0.136146576,0.025368217,0.54768492,0.043902314,0.04626195,0.200636023,0
540,0.811663323,0.013661679,0.018068791,0.115935893,0.024913691,0.015756623,4
541,0.257905629,0.013661679,0.018068791,0.023642944,0.670964334,0.015756623,5
542,0.207147518,0.038597836,0.051049085,0.066797534,0.331139576,0.305268451,0
543,0.207147518,0.038597836,0.051049085,0.327549382,0.331139576,0.044516602,0
544,0.451452678,0.32317916,0.015253255,0.019958826,0.021031561,0.169124519,2
545,0.478902034,0.025368217,0.033551732,0.215280044,0.217639679,0.029258294,4
546,0.457997621,0.009978061,0.417644073,0.084675928,0.018196176,0.011508141,1
547,0.207147518,0.038597836,0.051049085,0.327549382,0.070387728,0.305268451,0
548,0.408836554,0.021656735,0.174947377,0.330088035,0.039493622,0.024977676,1
549,0.744829579,0.009347936,0.201816458,0.016177567,0.017047069,0.010781391,1
550,0.847749788,0.021656735,0.028642966,0.037479212,0.039493622,0.024977676,2
551,0.660221219,0.077385927,0.148012608,0.017268062,0.085604042,0.011508141,1
552,0.413825194,0.007859021,0.010394257,0.544525512,0.014331856,0.009064159,4
553,0.108504448,0.698099542,0.002725361,0.003566125,0.184727913,0.002376611,2
554,0.728651216,0.038597836,0.051049085,0.066797534,0.070387728,0.044516602,1
555,0.175207391,0.000635751,0.670843016,0.009690004,0.031223568,0.11240027,3
556,0.847749788,0.021656735,0.028642966,0.037479212,0.039493622,0.024977676,1
557,0.573102594,0.114043954,0.010394257,0.013600846,0.226701723,0.062156626,2
558,0.706806512,0.004800547,0.006349152,0.040738453,0.235768651,0.005536684,1
559,0.467899367,0.038597836,0.051049085,0.066797534,0.070387728,0.305268451,2
560,0.073319731,0.013661679,0.387240587,0.485107689,0.024913691,0.015756623,4
561,0.089917173,0.243125029,0.5880859,0.028995015,0.030553422,0.019323461,2
562,0.841010536,0.011532874,0.015253255,0.097870398,0.021031561,0.013301376,4
563,0.324889443,0.008299671,0.403462334,0.014363437,0.239412735,0.00957238,4
564,0.497057302,0.003538304,0.004679723,0.07783358,0.412810208,0.004080883,5
565,0.278109249,0.007104618,0.633344662,0.012295274,0.012956113,0.056190085,3
566,0.16561268,0.013661679,0.018068791,0.023642944,0.486378436,0.29263547,5
567,0.467899367,0.038597836,0.051049085,0.066797534,0.070387728,0.305268451,0
568,0.487482747,0.015050758,0.019905971,0.026046888,0.434154926,0.017358709,1
569,0.311170327,0.006779241,0.008966152,0.011732176,0.42454382,0.236808284,5
570,0.46298749,0.068192504,0.189828594,0.193416124,0.016034476,0.069540812,5
571,0.369362073,0.00211964,0.274873043,0.347335156,0.003865414,0.002444675,4
572,0.207147518,0.299349685,0.311800933,0.066797534,0.070387728,0.044516602,0
573,0.580544005,0.226242952,0.009281452,0.001988378,0.102999456,0.078943757,1
574,0.151291984,0.002856956,0.042793121,0.767121141,0.000671772,0.035265026,4
575,0.254547794,0.007859021,0.010394257,0.172878246,0.545256522,0.009064159,5
576,0.173776637,0.006779241,0.695934602,0.011732176,0.01236275,0.099414594,0
577,0.082589587,0.004374904,0.390003002,0.480453439,0.037533295,0.005045772,4
578,0.728651216,0.038597836,0.051049085,0.066797534,0.070387728,0.044516602,1
579,0.912071457,0.01250734,0.016542074,0.021645241,0.022808616,0.014425272,1
580,0.207147518,0.038597836,0.051049085,0.066797534,0.070387728,0.566020299,5
581,0.374101275,0.535060762,0.009396492,0.012295274,0.060952126,0.008194072,0
